Run	BioSample	Species	LibraryType	Group
ERR4009755	SAMEA6544810	Fraxinus_velutina		
ERR4009756	SAMEA6544810	Fraxinus_velutina		
ERR4009757	SAMEA6544810	Fraxinus_velutina		
ERR4009758	SAMEA6544810	Fraxinus_velutina		
ERR4009759	SAMEA6544810	Fraxinus_velutina		
ERR4009760	SAMEA6544810	Fraxinus_velutina		
ERR4009761	SAMEA6544810	Fraxinus_velutina		
ERR4009762	SAMEA6544810	Fraxinus_velutina		
ERR4009763	SAMEA6544810	Fraxinus_velutina		
ERR4009764	SAMEA6544810	Fraxinus_velutina		
ERR4009765	SAMEA6544810	Fraxinus_velutina		
ERR4009766	SAMEA6544810	Fraxinus_velutina		
ERR4009767	SAMEA6544810	Fraxinus_velutina		
ERR4009768	SAMEA6544810	Fraxinus_velutina		
ERR4009769	SAMEA6544810	Fraxinus_velutina		
ERR4009770	SAMEA6544810	Fraxinus_velutina		
ERR4009771	SAMEA6544810	Fraxinus_velutina		
ERR4555863	SAMEA6544810	Fraxinus_velutina		
ERR4555864	SAMEA6544810	Fraxinus_velutina		
ERR4555865	SAMEA6544810	Fraxinus_velutina		
SRR27674272	SAMN39516899	Fraxinus_velutina		
SRR27684982	SAMN39518053	Fraxinus_velutina		
SRR13051978	SAMN16788524	Gardenia_jasminoides		
SRR16122869	SAMN21893243	Gardenia_jasminoides		
SRR25010688	SAMN35881984	Gardenia_jasminoides		
SRR25010687	SAMN35881985	Gardenia_jasminoides		
SRR35135426	SAMN50687054	Gardenia_jasminoides		
SRR35135425	SAMN50687055	Gardenia_jasminoides		
SRR35135424	SAMN50687056	Gardenia_jasminoides		
SRR10230808	SAMN07357645	Gastrodia_elata		
SRR10054697	SAMN12670917	Gastrodia_elata		
SRR12263396	SAMN15097981	Gastrodia_elata		
SRR4808601	SAMN05958442	Ginkgo_biloba		
SRR4808603	SAMN05958442	Ginkgo_biloba		
SRR4808604	SAMN05958442	Ginkgo_biloba		
SRR4808605	SAMN05958442	Ginkgo_biloba		
SRR4808607	SAMN05958442	Ginkgo_biloba		
SRR4808608	SAMN05958442	Ginkgo_biloba		
SRR4808609	SAMN05958442	Ginkgo_biloba		
SRR4808611	SAMN05958442	Ginkgo_biloba		
SRR4808612	SAMN05958442	Ginkgo_biloba		
SRR4808613	SAMN05958442	Ginkgo_biloba		
SRR4808615	SAMN05958442	Ginkgo_biloba		
