"phylo_name","Avg_Val_het","Avg_Val_pi","populationEstimate","IUCN_ExtentOfOccurrence_km2","genome_size","Assembly Stats Contig N50","Assembly Stats Scaffold N50","height_clean","diaspore_seed_length","bioclim_BIO1_weighted_bioclim.x","bioclim_BIO2_weighted_bioclim.x","bioclim_BIO3_weighted_bioclim.x","bioclim_BIO4_weighted_bioclim.x","bioclim_BIO5_weighted_bioclim.x","bioclim_BIO6_weighted_bioclim.x","bioclim_BIO7_weighted_bioclim.x","bioclim_BIO8_weighted_bioclim.x","bioclim_BIO9_weighted_bioclim.x","bioclim_BIO10_weighted_bioclim.x","bioclim_BIO11_weighted_bioclim.x","bioclim_BIO12_weighted_bioclim.x","bioclim_BIO13_weighted_bioclim.x","bioclim_BIO14_weighted_bioclim.x","bioclim_BIO15_weighted_bioclim.x","bioclim_BIO16_weighted_bioclim.x","bioclim_BIO17_weighted_bioclim.x","bioclim_BIO18_weighted_bioclim.x","bioclim_BIO19_weighted_bioclim.x","ssd_wood_density","centroid_x","centroid_y","scientificName","redlistCategory","redlistCriteria","realm","scopes","IUCN_AreaOfOccupancy_km2","IUCN_PopulationTrend","IUCN_HabitatSystems","status","extracted_criteria","broad_code","sexual_reproduction","diaspore_seed_type","diaspore_dispersal_type","diaspore_accessory_type","pollination_self_compat","pollination_mating_mode","pollination_vector","seed_traits_clade","seed_traits_sex","life_strat_clean","final_area_km2","area_source","centroid_method","cleaned_lifecycle","true_area_km2","log10_area","Climate_PC1","iucn_bin","abs_lat","area_numeric","phylo_binomial","join_key","ssd_new","ssd_merged","ssd_source","PC1_kj","PC2_kj","PC3_kj","PC1","PC2","BIOME","ECO_NAME","biome_name","biome_group"
"Erythroxylum_gracilipes",0.0101907816666667,0.01409125,9306899,7199581.37,592835783,8413,30038816,NA,NA,24.6189276879821,10.1278610059841,78.8605142479664,69.6996585946902,31.1372313429735,18.0565645941197,13.0806667559928,24.6245785321705,24.3222518157732,25.365906822254,23.7071892263313,2248.9538607236,316.215563681843,72.6241729747268,48.4459999012138,875.397208656267,256.399687949974,480.74543451291,554.104202133065,NA,-66.3221275682524,-2.76284063008029,"Erythroxylum gracilipes","Least Concern",NA,"Neotropical","Global","884","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7199581.37,"EOO","native_plus_maxent",NA,7.19958137,6.85730724448896,-2.66020364057324,0,2.76284063008029,7199581.37,"Erythroxylum_gracilipes","Erythroxylum gracilipes",NA,NA,"missing",5.47428529606408,-2.91682210822696,-2.10729699413846,5.47428529606408,-2.91682210822696,1,"Juruá-Purus moist forests","Tropical Moist Broadleaf","Tropical"
"Erythroxylum_oxycarpum",0.00467593,NA,NA,NA,651926524,5129,28281372,NA,NA,24.4476483495498,9.31227546235478,81.5833099409716,56.2988625827144,30.3642817971269,18.9000355192515,11.4642462763116,24.1573178202006,24.4923321255096,25.1022074344118,23.7448769417842,2146.8582162956,304.76203717212,61.4942988845211,50.7621522532689,829.495035494914,230.348616469069,410.797575421958,629.892763536429,NA,-70.9626488813223,6.28242717355801,"Erythroxylum oxycarpum","Least Concern",NA,"Neotropical","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent",NA,NA,NA,-2.00400587865573,0,6.28242717355801,NA,"Erythroxylum_oxycarpum","Erythroxylum oxycarpum",NA,NA,"missing",5.42005651175394,-2.50844578111555,-2.48365660891591,5.42005651175394,-2.50844578111555,7,"Llanos","Tropical Grasslands & Savannas","Tropical"
"Erythroxylum_panamense",0.00401848,NA,NA,NA,572737029,7864,34187396,7.947,NA,24.9556955140154,8.56409396357086,80.9553915434439,63.6103501427878,30.5228697375342,19.7676848180306,10.7551849190965,24.7822682752892,25.0746525490929,25.7253985489089,24.1606554591349,2587.93897004863,360.668083309421,63.690965290694,50.2839236249615,975.775531381106,247.547051248205,493.328744433838,735.736655115288,0.742994571,-77.3387120919587,7.64165052568483,"Erythroxylum panamense","Least Concern",NA,"Neotropical","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent",NA,NA,NA,-2.31397074753883,0,7.64165052568483,NA,"Erythroxylum_panamense","Erythroxylum panamense",NA,0.742994571,"original_only",6.27850386479483,-3.53928464032569,-2.32980681213785,6.27850386479483,-3.53928464032569,1,"Chocó-Darién moist forests","Tropical Moist Broadleaf","Tropical"
"Erythroxylum_pelleterianum",0.00315903,NA,NA,4483187.47,574749498,6512,27968901,NA,NA,22.8451764988586,12.0265201426863,67.301460129698,171.420723009913,30.9667179819904,12.9950543949007,17.9716635714005,24.0367427286897,20.8144430901994,24.5702203948682,20.5054455096946,1331.64781971034,235.887523171116,15.6963864167622,74.9150419618859,645.289819674044,60.3796744465367,440.764791238462,106.770040193035,NA,-50.2115475968735,-16.0567145255159,"Erythroxylum pelleterianum","Least Concern",NA,"Neotropical","Global","608","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4483187.47,"EOO","native_plus_maxent","Perennial",4.48318747,6.65158689980361,0.85557993194445,0,16.0567145255159,4483187.47,"Erythroxylum_pelleterianum","Erythroxylum pelleterianum",NA,NA,"missing",2.98352378311239,1.06647249915873,0.432113002194226,2.98352378311239,1.06647249915873,1,"Alto Paraná Atlantic forests","Tropical Moist Broadleaf","Tropical"
"Erythroxylum_rufum",0.00271423,NA,NA,7819639,1026915537,5675,66380387,5.334,NA,25.5489035620333,10.1436920064586,74.1247076995063,92.2709412204878,32.5231902481721,18.6848317865694,13.8383584629426,25.487487116204,25.2055161112665,26.6057721678415,24.3837080374195,1776.73706679845,287.978308220549,32.6136665844161,64.4037371632842,787.976129677516,124.725030808019,319.105750543414,499.770536015287,NA,-58.9795235924364,-0.148288125306379,"Erythroxylum rufum","Least Concern",NA,"Neotropical","Global","344","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7819639,"EOO","native_plus_maxent","Perennial",7.819639,6.89318670396434,0.0143285313733007,0,0.148288125306379,7819639,"Erythroxylum_rufum","Erythroxylum rufum",NA,NA,"missing",5.03615555474523,-0.385174892597675,-1.16929420012158,5.03615555474523,-0.385174892597675,1,"Uatuma-Trombetas moist forests","Tropical Moist Broadleaf","Tropical"
"Erythroxylum_squamatum",0.00448771,NA,NA,12614080.96,552878497,7615,29962553,9.9,NA,24.2610208393805,10.3505852356883,74.5132454818835,89.9825426007813,31.191231164709,17.131870719035,14.0593604413751,24.2685708600313,23.8240971404185,25.2441268424696,23.0999731923095,1713.268580489,264.203131337133,41.4672988440228,59.4643265845547,729.013170703938,150.09198420971,356.944511115773,405.296829315673,0.71,-56.801952092354,-5.73039012669126,"Erythroxylum squamatum","Least Concern",NA,"Neotropical","Global","980","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12614080.96,"EOO","native_plus_maxent",NA,12.61408096,7.10085561406561,-0.612801339776856,0,5.73039012669126,12614080.96,"Erythroxylum_squamatum","Erythroxylum squamatum",NA,0.71,"original_only",4.40356739009674,-0.676437694180835,-1.36756957363024,4.40356739009674,-0.676437694180835,1,"Tapajós-Xingu moist forests","Tropical Moist Broadleaf","Tropical"
"Erythroxylum_subrotundum",0.00385569,NA,292403,3264504.56,548290955,6493,26470362,NA,NA,22.8801517566743,10.610001490635,68.5215613470059,155.916302694229,30.1995424986432,14.6729483580968,15.5265941256129,23.6564643496788,21.5426206539288,24.4830747243979,20.7505572426402,1132.32134531671,192.150852877304,23.5408228698109,66.4819099239676,523.639359209962,85.4934362829189,339.742355200186,168.233360382166,NA,-44.8183418651971,-13.7416013773043,"Erythroxylum subrotundum","Least Concern",NA,"Neotropical","Global","884","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3264504.56,"EOO","native_plus_maxent",NA,3.26450456,6.51381727958207,0.463978249169868,0,13.7416013773043,3264504.56,"Erythroxylum_subrotundum","Erythroxylum subrotundum",NA,NA,"missing",2.79703851743046,0.923204902453342,-0.567839926792291,2.79703851743046,0.923204902453342,7,"Cerrado","Tropical Grasslands & Savannas","Tropical"
"Eucalyptus_albens",0.006578342,0.00747479,NA,887653,606933636,2549117,56930961,NA,1.5,15.575524658696,12.8337183129821,47.5126128038989,532.085298154657,29.6409129468735,2.63080915335699,27.0101036817406,18.090094476865,13.781441673359,22.0480218490726,8.89516386081835,750.628781263542,96.3987249184931,40.3806155742729,26.1127533043751,249.148144783843,138.70916485554,224.830006460701,165.670637055677,0.942577,149.282170091055,-32.6845026333767,"Eucalyptus albens","Vulnerable","A2c","Australasian","Global","2144","Stable","Terrestrial","VU","A2","A",NA,"seed","wind","none",NA,"outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",887653,"EOO","native_plus_maxent","Perennial",0.887653,5.94824322519625,-1.22138040018976,1,32.6845026333767,887653,"Eucalyptus_albens","Eucalyptus albens",0.942577,0.942577,"both",-1.27684600188511,0.165254529036822,-1.0878553141137,-1.27684600188511,0.165254529036822,4,"Southeast Australia temperate forests","Temperate Broadleaf & Mixed","Temperate"
"Eucalyptus_brandiana",0.00044202346,NA,700,3886.4,507080314,7278395,45469133,NA,3.5,17.0985417573334,12.9410276791689,53.2330605760066,432.453915403249,30.3835591076421,5.93143954113976,24.4521194714076,13.748249635139,20.4322149406594,22.3515770203918,11.8190968483386,431.898704408,64.5234690837262,14.9248922229135,42.5185805249245,175.865011640416,54.1242615300478,69.5414852085197,160.891649317001,NA,120.223470535646,-32.3535502061023,"Eucalyptus brandiana","Vulnerable","D1+2","Australasian","Global","16","Stable","Terrestrial","VU","D1","D",NA,"seed","wind","wing",NA,"outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",3886.4,"EOO","native_plus_maxent","Perennial",0.0038864,3.58954749746106,0.864942744594944,1,32.3535502061023,3886.4,"Eucalyptus_brandiana","Eucalyptus brandiana",NA,NA,"missing",-1.03524511714058,2.34572794840761,-1.48420944013146,-1.03524511714058,2.34572794840761,12,"Esperance mallee","Mediterranean Shrublands","Mediterranean"
"Eucalyptus_caleyi",0.0057556429,NA,NA,55284.42656,589323946,4769920,59516207,NA,1.5,16.0666903034036,13.3826901404591,49.1493410090506,522.766054925447,29.542406692369,2.34371253767388,27.1986941731905,21.5648184771259,11.6538938327125,22.2480208978261,9.30834688524454,774.537879367931,106.282039972055,37.5943467074622,33.5906038749696,282.660796059302,131.146803007321,279.060454240077,138.79554646895,0.93849,150.861741449515,-30.2447161975435,"Eucalyptus caleyi","Least Concern",NA,"Australasian","Global","596","Stable","Terrestrial","LC","","",NA,"seed","wind","none",NA,"outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",55284.42656,"EOO","native_plus_maxent","Perennial",0.05528442656,4.74260280921448,-1.09231553291201,0,30.2447161975435,55284.42656,"Eucalyptus_caleyi","Eucalyptus caleyi",0.93849,0.93849,"both",-1.02280150588112,0.252962819432573,-0.533204040323962,-1.02280150588112,0.252962819432573,4,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed","Temperate"
"Eucalyptus_camaldulensis",0.0078999561,NA,NA,7836000.8,558448948,2481601,52653188,35.87957143,1.15,15.8914693894708,12.5496831886066,48.4644741441784,489.886666163934,30.2490865428402,4.35495383972729,25.89413254506,12.3900261272724,20.3669617519298,21.9671478115855,9.91829735966457,504.055413548261,61.2853505194682,23.1109427142534,27.0486175401493,172.513536145076,83.6839223899234,90.7601053636286,160.292681937642,0.718474137055556,142.321244492827,-35.3134540232837,"Eucalyptus camaldulensis","Near Threatened","A2c","Australasian","Global","10740","Stable","Terrestrial","NT","A2","A","Hermaphrodite","seed","wind","none",NA,"outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",7836000.8,"EOO","native_plus_maxent","Perennial",7.8360008,6.89409447166108,0.0892893492399334,1,35.3134540232837,7836000.8,"Eucalyptus_camaldulensis","Eucalyptus camaldulensis",0.6464623973,0.718474137055556,"both",-1.51397534439693,1.59585442417989,-1.68213365701969,-1.51397534439693,1.59585442417989,12,"Murray-Darling woodlands and mallee","Mediterranean Shrublands","Mediterranean"
"Eucalyptus_cladocalyx",0.0047107955,NA,NA,64521,544079499,2796550,51924973,NA,2.25,15.8495343298992,10.6235533472926,48.2435880030267,417.848036722842,28.1884415278276,6.24346135667928,21.9449801755647,11.1441772158877,20.5627666692042,20.992046783752,10.7739543340358,544.603998443574,82.1154997180534,15.7661771811962,46.6412922483249,231.689126041817,60.8019026297025,64.7677508494598,229.81595147076,0.86518,137.80758690299,-34.5476187418391,"Eucalyptus cladocalyx","Vulnerable","A2c","Australasian","Global","440","Stable","Terrestrial","VU","A2","A",NA,"seed","wind","none","tree dependent","outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",64521,"EOO","native_plus_maxent","Perennial",0.064521,4.80970108982536,0.87837963880107,1,34.5476187418391,64521,"Eucalyptus_cladocalyx","Eucalyptus cladocalyx",0.86518,0.86518,"both",-1.12677832721352,1.54608988586542,-1.86970636228158,-1.12677832721352,1.54608988586542,12,"Eyre and York mallee","Mediterranean Shrublands","Mediterranean"
"Eucalyptus_cloeziana",0.0045016401,NA,NA,440595,480074877,1739940,44745493,45,2.4,21.5236050487376,11.9639411748087,53.130094629447,389.608205904178,31.930576633815,9.205021347123,22.7255552683134,25.6156620364718,16.947140132351,25.8102883327289,16.2457815523566,910.961449719495,180.509626049942,18.7293040820858,72.8745242772451,486.808061074941,65.9852784470205,426.496111732514,71.2494921334204,0.844943422333333,147.700350409811,-21.6460697668915,"Eucalyptus cloeziana","Least Concern",NA,"Australasian","Global","864","Unknown","Terrestrial","LC","","",NA,"seed","wind","none",NA,"outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",440595,"EOO","native_plus_maxent","Perennial",0.440595,5.64403956434282,0.598082190533886,0,21.6460697668915,440595,"Eucalyptus_cloeziana","Eucalyptus cloeziana",0.8449434223,0.844943422333333,"both",1.51571395801364,1.21031844618521,1.12786015530556,1.51571395801364,1.21031844618521,7,"Brigalow tropical savanna","Tropical Grasslands & Savannas","Tropical"
"Eucalyptus_coolabah",0.0058630549,NA,NA,3291463,606305321,1289208,53560036,NA,1.5,20.118270191335,14.2618844708455,46.7498249692847,609.798953517427,35.191853280793,4.68448528576937,30.5073678569717,27.1729810267249,13.4277838318156,27.377159680534,12.3119226644189,432.581122396406,62.4204372379857,22.6112107190778,30.758277456921,154.216284213121,76.5864610872612,153.212957915923,80.0314728557647,0.958636666666667,147.079768923369,-29.630790934606,"Eucalyptus coolabah","Near Threatened","A2c","Australasian","Global","3864","Stable","Terrestrial","NT","A2","A",NA,"seed","wind","none",NA,"outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",3291463,"EOO","native_plus_maxent","Perennial",3.291463,6.5173889774636,-0.0732590547420536,1,29.630790934606,3291463,"Eucalyptus_coolabah","Eucalyptus coolabah",0.9586366667,0.958636666666667,"both",-0.590355270384124,2.13855937488396,0.526513355874622,-0.590355270384124,2.13855937488396,8,"Southeast Australia temperate savanna","Temperate Grasslands","Temperate"
"Eucalyptus_curtisii",0.0040034603,NA,NA,100422.7,435261390,2960996,40291347,NA,1.4,20.8818242147096,11.6255453022925,51.6976728167928,400.081882827971,31.2718724340474,8.68017288696953,22.5916995067763,25.1239078671107,16.0596665057206,25.33252580072,15.4856396901505,998.97702001734,185.504281059189,24.1151837427139,64.7411268729993,500.205081606916,87.0070639886174,435.304760437373,94.2765045265512,0.612,148.914003968424,-23.3132369788826,"Eucalyptus curtisii","Near Threatened","B2ab(i,ii,iii,iv,v)","Australasian","Global","408","Decreasing","Terrestrial","NT","B2","B",NA,"seed","wind","none",NA,"outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",100422.7,"EOO","native_plus_maxent","Perennial",0.1004227,5.00183189378935,0.0962696342592826,1,23.3132369788826,100422.7,"Eucalyptus_curtisii","Eucalyptus curtisii",0.612,0.612,"both",1.37304724582022,0.62106792647048,0.877252834854632,1.37304724582022,0.62106792647048,7,"Brigalow tropical savanna","Tropical Grasslands & Savannas","Tropical"
"Eucalyptus_dawsonii",0.0036998293,NA,NA,23663.18,706900568,985618,67728552,NA,0.85,15.8739975303517,11.9479456229533,47.647415036904,488.928599644948,28.5929791671871,3.53455363087655,25.058425776671,21.493324966427,10.787990980307,21.791308743449,9.64888603480835,787.030796774646,107.640833793928,40.6841641734613,28.5185655066832,268.918742873081,138.415097563504,264.439919723945,142.401125312855,NA,150.412955994059,-32.5549863940658,"Eucalyptus dawsonii","Vulnerable","A2c","Australasian","Global","348","Stable","Terrestrial","VU","A2","A",NA,"seed","wind","none",NA,"outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",23663.18,"EOO","native_plus_maxent","Perennial",0.02366318,4.37407310731013,-1.33111492441303,1,32.5549863940658,23663.18,"Eucalyptus_dawsonii","Eucalyptus dawsonii",NA,NA,"missing",-0.999846653128756,-0.170042040004577,-0.819002114923723,-0.999846653128756,-0.170042040004577,4,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed","Temperate"
"Eucalyptus_decipiens",0.0053973613,NA,NA,98402.2,590953863,1985744,60198099,NA,1.5,16.8017532069916,12.429498284789,52.1467363380786,434.279750171418,30.3886832242596,6.48914849305435,23.8995346831521,12.1007179043227,21.6920005169152,22.2334730082102,11.7449736615401,584.969668699424,103.662928890606,12.5119522509094,63.4621520205018,281.890541319404,47.2069174495647,52.8702080423415,280.395407369349,0.6334692568,117.119790050878,-32.8183490073509,"Eucalyptus decipiens","Near Threatened","A2c","Australasian","Global","516","Stable","Terrestrial","NT","A2","A",NA,"seed","wind","none",NA,"outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",98402.2,"EOO","native_plus_maxent","Perennial",0.0984022,4.99300480815878,1.43976076319974,1,32.8183490073509,98402.2,"Eucalyptus_decipiens","Eucalyptus decipiens",0.6334692568,0.6334692568,"both",-0.57704917995894,2.19536979405105,-1.45233722534113,-0.57704917995894,2.19536979405105,12,"Southwest Australia savanna","Mediterranean Shrublands","Mediterranean"
"Eucalyptus_erythrocorys",0.0023130856,NA,NA,10573,539196946,4024358,50473496,NA,2,19.1076320529606,12.8760273444681,51.2611985528897,458.785481966035,33.0783678604565,7.95024665059,25.1281212609965,14.6254827719652,23.218612060818,24.8529887182816,13.7217246780507,575.167046665216,116.417807040257,8.26882925061088,78.9883388594893,311.773443048312,33.2589885359179,58.7263544152993,283.977923085624,0.704,116.046086548203,-30.0016154794857,"Eucalyptus erythrocorys","Least Concern",NA,"Australasian","Global","120","Stable","Terrestrial","LC","","",NA,"seed","wind","none",NA,"outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",10573,"EOO","native_plus_maxent","Perennial",0.010573,4.02419823220687,1.99115242294639,0,30.0016154794857,10573,"Eucalyptus_erythrocorys","Eucalyptus erythrocorys",0.704,0.704,"both",0.178560699598508,2.80012217617409,-0.657402522130804,0.178560699598508,2.80012217617409,12,"Southwest Australia savanna","Mediterranean Shrublands","Mediterranean"
"Eucalyptus_fibrosa",0.00745093333333333,0.009976473,NA,599396.8674,589911834,6447409,55660680,35,1.75,16.8394122302204,10.7400936326934,48.4757945511243,423.307107149586,27.4506390310855,5.33912320438729,22.1115161033186,21.4012737320543,12.4182111145991,21.8524700896987,11.3455530112198,1017.3299317668,131.818641984865,45.3281419200529,32.171459019506,361.184215482424,156.093959371517,328.120039945383,180.808904627336,0.96432,151.253602001923,-32.4681329111874,"Eucalyptus fibrosa","Least Concern",NA,"Australasian","Global","2288","Unknown","Terrestrial","LC","","",NA,"seed","wind","none",NA,"outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",599396.8674,"EOO","native_plus_maxent","Perennial",0.5993968674,5.77771446888248,-1.57293682772884,0,32.4681329111874,599396.8674,"Eucalyptus_fibrosa","Eucalyptus fibrosa",0.96432,0.96432,"both",-0.231369997337567,-0.867350912175515,-0.99014501632414,-0.231369997337567,-0.867350912175515,4,"Eastern Australian temperate forests","Temperate Broadleaf & Mixed","Temperate"
"Eucalyptus_globulus",0.007362348,0.008169293,NA,473391.5501,545024609,636149,51386561,28.11018033,2,13.3169230674228,10.5591618283981,47.1317009499248,426.228737741145,25.6335148247747,3.21608938033442,22.4174254908715,11.5255278530877,15.8923006832826,18.5836779111574,8.07672955335756,922.224887706008,107.58141600428,45.2435974912465,24.9304036954325,301.774825013948,159.235427375276,192.608208728504,259.208269953529,0.735858383878788,147.02629072481,-36.8594239952418,"Eucalyptus globulus","Least Concern",NA,"Australasian","Global","1776","Stable","Terrestrial","LC","","","Hermaphrodite","seed","wind","none","self incompatible","outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",473391.5501,"EOO","native_plus_maxent","Perennial",0.4733915501,5.67522050163342,-1.42344439516154,0,36.8594239952418,473391.5501,"Eucalyptus_globulus","Eucalyptus globulus",0.737,0.735858383878788,"both",-1.49827825093349,-0.837379643618006,-2.48546151857138,-1.49827825093349,-0.837379643618006,4,"Southeast Australia temperate forests","Temperate Broadleaf & Mixed","Temperate"
"Eucalyptus_grandis",0.00701717184769231,0.007951935,NA,532129.2418,NA,NA,NA,13.9360625,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651493028571429,NA,NA,"Eucalyptus grandis","Near Threatened","A2c","Australasian","Global","624","Decreasing","Terrestrial","NT","A2","A",NA,"seed","wind","none","self incompatible","outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",NA,NA,NA,"Perennial",NA,NA,NA,1,NA,NA,"Eucalyptus_grandis","Eucalyptus grandis",0.6258709334,0.651493028571429,"both",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eucalyptus_guilfoylei",0.0011558841,NA,11165,3288,472356222,4251439,44608757,NA,2.75,15.3503935700831,10.9114047607624,53.9657939158341,351.631735960937,26.900187245115,6.66264936458912,20.2375378524785,11.4796123045919,19.5550619298732,19.781631336637,11.2859742200659,785.843496298386,132.731965794073,18.4806817948645,59.8733296458099,357.532073833323,62.275164145565,68.3491294030397,356.824957872376,NA,117.156488139443,-34.5053248207683,"Eucalyptus guilfoylei","Least Concern",NA,"Australasian","Global","212","Stable","Terrestrial","LC","","",NA,"seed","wind","none","self incompatible","outcrossing","insect, bird","Angiosperm","hermaphrodite","perennial",3288,"EOO","native_plus_maxent","Perennial",0.003288,3.51693180886801,1.00720637387629,0,34.5053248207683,3288,"Eucalyptus_guilfoylei","Eucalyptus guilfoylei",NA,NA,"missing",-0.493266759436603,1.07646190217647,-2.16702557345027,-0.493266759436603,1.07646190217647,12,"Southwest Australia woodlands","Mediterranean Shrublands","Mediterranean"
